resultId,frameId,frameName,note,content,responseTime,response,errors
62846633b4f41367229c41c6,279edc22154b29de,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,ec8378fa73d6efbe,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,74113958ba3147e0,visualsearch,9_4,9_4.png,2582,,0
62846633b4f41367229c41c6,279edc22154b29de,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,ec8378fa73d6efbe,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,74113958ba3147e0,visualsearch,9_4,9_4.png,2062,,0
62846633b4f41367229c41c6,614d1ca7ee01037a,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,5507f59abb6fd5d8,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,c4add3a30347f727,visualsearch,13_4,13_4.png,3113,,0
62846633b4f41367229c41c6,2483057aa12dddd2,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,deb560788e6916e7,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,9af2ae0fe39f971f,visualsearch,11_4,11_4.png,1380,,0
62846633b4f41367229c41c6,309d60ed8086e4cf,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,da055e6620803d4e,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,5b3990db130091ac,visualsearch,13_3,13_3.png,1330,,0
62846633b4f41367229c41c6,0293b477b46909a1,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,d93522da73ba996f,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,3442cd822517f3e5,visualsearch,11_3,11_3.png,832,,0
62846633b4f41367229c41c6,9cbaa0c5a29a7c82,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,fd33655be776745b,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,5f3811645013d2df,visualsearch,16_4,16_4.png,1865,,0
62846633b4f41367229c41c6,2483057aa12dddd2,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,deb560788e6916e7,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,9af2ae0fe39f971f,visualsearch,11_4,11_4.png,1216,,0
62846633b4f41367229c41c6,45ae8ae6527f8fa1,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,23ec74587c04aaac,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,3316767d8e08195b,visualsearch,9_3,9_3.png,1783,,0
62846633b4f41367229c41c6,43bbdbada379bbdc,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,ecdf6687d2ac84bc,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,33ce86d63db74332,visualsearch,10_4,10_4.png,3199,,0
62846633b4f41367229c41c6,c18eeec0562a7d83,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,d7bf3b16881f3e87,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,729e9cc82eed2b90,visualsearch,14_4,14_4.png,1598,,0
62846633b4f41367229c41c6,309d60ed8086e4cf,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,da055e6620803d4e,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,5b3990db130091ac,visualsearch,13_3,13_3.png,1600,,0
62846633b4f41367229c41c6,c18eeec0562a7d83,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,d7bf3b16881f3e87,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,729e9cc82eed2b90,visualsearch,14_4,14_4.png,1380,,0
62846633b4f41367229c41c6,c369a5e2d38eb4f8,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,c0c9a3f508b3dd33,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,99bcd09083e5bf4c,visualsearch,14_3,14_3.png,1516,,0
62846633b4f41367229c41c6,ade33b4a547f71e0,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,b8397f0f673e5ba7,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,c3b22382a8101b42,visualsearch,10_3,10_3.png,2164,,0
62846633b4f41367229c41c6,cedde6ff5db87c1d,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,f3d97578bdc21389,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,61c39825af968835,visualsearch,15_3,15_3.png,2780,,0
62846633b4f41367229c41c6,3dd980e6388f8324,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,79ff5ca370d3bad6,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,af3dac13a4b36f79,visualsearch,16_3,16_3.png,1499,,0
62846633b4f41367229c41c6,43bbdbada379bbdc,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,ecdf6687d2ac84bc,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,33ce86d63db74332,visualsearch,10_4,10_4.png,1031,,0
62846633b4f41367229c41c6,45ae8ae6527f8fa1,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,23ec74587c04aaac,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,3316767d8e08195b,visualsearch,9_3,9_3.png,1697,,0
62846633b4f41367229c41c6,6c4e07a9e73c73c5,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,8952a22119dbb723,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,fb650382581f4a55,visualsearch,12_4,12_4.png,1801,,0
62846633b4f41367229c41c6,614d1ca7ee01037a,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,5507f59abb6fd5d8,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,c4add3a30347f727,visualsearch,13_4,13_4.png,2716,,0
62846633b4f41367229c41c6,9cbaa0c5a29a7c82,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,fd33655be776745b,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,5f3811645013d2df,visualsearch,16_4,16_4.png,2184,,0
62846633b4f41367229c41c6,d4fe8ff2392c76cf,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,d286ccaf159f7b45,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,5a3677e6a52e8143,visualsearch,12_3,12_3.png,1764,,0
62846633b4f41367229c41c6,3dd980e6388f8324,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,79ff5ca370d3bad6,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,af3dac13a4b36f79,visualsearch,16_3,16_3.png,3415,,0
62846633b4f41367229c41c6,ea62d530b0b7af0f,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,9ab9bc607aae1f53,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,d2c5ee4af3458b37,visualsearch,5_4,15_4.png,3397,,0
62846633b4f41367229c41c6,ade33b4a547f71e0,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,b8397f0f673e5ba7,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,c3b22382a8101b42,visualsearch,10_3,10_3.png,3200,,0
62846633b4f41367229c41c6,0293b477b46909a1,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,d93522da73ba996f,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,3442cd822517f3e5,visualsearch,11_3,11_3.png,981,,0
62846633b4f41367229c41c6,c369a5e2d38eb4f8,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,c0c9a3f508b3dd33,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,99bcd09083e5bf4c,visualsearch,14_3,14_3.png,2132,,0
62846633b4f41367229c41c6,ea62d530b0b7af0f,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,9ab9bc607aae1f53,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,d2c5ee4af3458b37,visualsearch,5_4,15_4.png,1498,,0
62846633b4f41367229c41c6,d4fe8ff2392c76cf,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,d286ccaf159f7b45,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,5a3677e6a52e8143,visualsearch,12_3,12_3.png,2865,,0
62846633b4f41367229c41c6,6c4e07a9e73c73c5,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,8952a22119dbb723,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,fb650382581f4a55,visualsearch,12_4,12_4.png,1999,,0
62846633b4f41367229c41c6,cedde6ff5db87c1d,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,f3d97578bdc21389,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,61c39825af968835,visualsearch,15_3,15_3.png,2516,,0
62846633b4f41367229c41c6,e662159e58dc98aa,html,REST BREAK 2,text,72673,spacebar,0
62846633b4f41367229c41c6,2d759b51efc02197,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,06437ed82b93befc,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,e6deb8110e107856,visualsearch,16_5,16_5.png,2048,,0
62846633b4f41367229c41c6,a57465c9f72d7af3,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,41a0dfc6d25c9904,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,035098a5060c42b0,visualsearch,10_6,10_6.png,3196,,0
62846633b4f41367229c41c6,d9a2e467c0ff2ad4,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,00dad462295b3815,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,61dadb8e2d49ea89,visualsearch,11_5,11_5.png,5614,,0
62846633b4f41367229c41c6,8013e94304f61ce4,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,32c0824b91c340e7,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,9519836342c3393d,visualsearch,16_6,16_6.png,5065,,0
62846633b4f41367229c41c6,7dc93563b034f636,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,ad3478ac859f347e,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,78e8a739c3f19d73,visualsearch,9_6,9_6.png,6915,,0
62846633b4f41367229c41c6,558854822eae49ee,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,ff3f4c6546ebb0d4,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,2290cc25bcf9f9a0,visualsearch,11_6,11_6.png,3348,,0
62846633b4f41367229c41c6,558854822eae49ee,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,ff3f4c6546ebb0d4,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,2290cc25bcf9f9a0,visualsearch,11_6,11_6.png,1799,,0
62846633b4f41367229c41c6,392e1d67b5b00850,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,b234b12c926941ce,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,79afe025056bbec3,visualsearch,13_5,13_5.png,3964,,0
62846633b4f41367229c41c6,5f9464407f18478c,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,bc656f15af01bb73,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,31c6d801f4ea823f,visualsearch,15_5,15_5.png,2000,,0
62846633b4f41367229c41c6,a57465c9f72d7af3,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,41a0dfc6d25c9904,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,035098a5060c42b0,visualsearch,10_6,10_6.png,4697,,1
62846633b4f41367229c41c6,7dc93563b034f636,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,ad3478ac859f347e,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,78e8a739c3f19d73,visualsearch,9_6,9_6.png,5098,,0
62846633b4f41367229c41c6,610fd829b2617ff3,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,02816160bf9df24d,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,c7aea52a18297810,visualsearch,14_6,14_6.png,1132,,0
62846633b4f41367229c41c6,ac90f9dcb09b6336,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,0ca85c2f33dde045,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,ca703e74d9ea3999,visualsearch,15_6,15_6.png,4181,,0
62846633b4f41367229c41c6,d03926dce44cf7ae,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,bdb545738fcc172f,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,d97ce5e487e61563,visualsearch,13_6,13_6.png,9048,,0
62846633b4f41367229c41c6,faa63f1c413f8e5c,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,8bd9cf18a7666747,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,2d8018c569974292,visualsearch,12_6,12_6.png,3787,,0
62846633b4f41367229c41c6,a753bf8ac1cda62f,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,e1a4c3cd7c43456d,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,2f5767c51d05c882,visualsearch,12_5,12_5.png,6300,,0
62846633b4f41367229c41c6,faa63f1c413f8e5c,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,8bd9cf18a7666747,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,2d8018c569974292,visualsearch,12_6,12_6.png,6531,,0
62846633b4f41367229c41c6,2d759b51efc02197,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,06437ed82b93befc,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,e6deb8110e107856,visualsearch,16_5,16_5.png,2633,,0
62846633b4f41367229c41c6,5f9464407f18478c,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,bc656f15af01bb73,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,31c6d801f4ea823f,visualsearch,15_5,15_5.png,2131,,0
62846633b4f41367229c41c6,d03926dce44cf7ae,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,bdb545738fcc172f,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,d97ce5e487e61563,visualsearch,13_6,13_6.png,19582,,1
62846633b4f41367229c41c6,392e1d67b5b00850,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,b234b12c926941ce,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,79afe025056bbec3,visualsearch,13_5,13_5.png,3899,,0
62846633b4f41367229c41c6,2c3abfd7f112d1d0,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,3c0b870d321f30ed,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,dd7cffc1f08ce161,visualsearch,10_5,10_5.png,9832,,0
62846633b4f41367229c41c6,a753bf8ac1cda62f,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,e1a4c3cd7c43456d,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,2f5767c51d05c882,visualsearch,12_5,12_5.png,4683,,0
62846633b4f41367229c41c6,2c3abfd7f112d1d0,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,3c0b870d321f30ed,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,dd7cffc1f08ce161,visualsearch,10_5,10_5.png,22764,,0
62846633b4f41367229c41c6,8013e94304f61ce4,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,32c0824b91c340e7,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,9519836342c3393d,visualsearch,16_6,16_6.png,3532,,0
62846633b4f41367229c41c6,2c13d0c439d61658,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,632617b938f11656,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,07ab03b5b571936e,visualsearch,14_5,14_5.png,5235,,0
62846633b4f41367229c41c6,ac90f9dcb09b6336,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,0ca85c2f33dde045,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,ca703e74d9ea3999,visualsearch,15_6,15_6.png,11648,,0
62846633b4f41367229c41c6,5668f170e2db6163,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,5d7f9c4939246103,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,8aa60eef81d1adc7,visualsearch,9_5,9_5.png,2763,,0
62846633b4f41367229c41c6,2c13d0c439d61658,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,632617b938f11656,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,07ab03b5b571936e,visualsearch,14_5,14_5.png,10330,,0
62846633b4f41367229c41c6,610fd829b2617ff3,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,02816160bf9df24d,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,c7aea52a18297810,visualsearch,14_6,14_6.png,1648,,0
62846633b4f41367229c41c6,d9a2e467c0ff2ad4,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,00dad462295b3815,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,61dadb8e2d49ea89,visualsearch,11_5,11_5.png,4946,,0
62846633b4f41367229c41c6,5668f170e2db6163,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,5d7f9c4939246103,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,8aa60eef81d1adc7,visualsearch,9_5,9_5.png,17749,,0
62846633b4f41367229c41c6,f5649d7867cfde22,html,REST BREAK 1,text,72157,spacebar,0
62846633b4f41367229c41c6,23d47fff9739fc10,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,aebf4182d81107b9,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,3ded3f66bade0c1c,visualsearch,13_7,13_7.png,3048,,0
62846633b4f41367229c41c6,eb90dc52f85d47b8,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,3bbb2db533a9714e,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,9efd366c9159c522,visualsearch,16_8,16_8.png,3931,,0
62846633b4f41367229c41c6,23208af4daf37eb7,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,2c2e7c9591423a54,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,100b0d34f6209941,visualsearch,12_7,12_7.png,4030,,0
62846633b4f41367229c41c6,1b38920b64a2c1fc,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,8191f105f59d662c,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,94c4cfd5761555ff,visualsearch,15_8,15_8.png,2181,,0
62846633b4f41367229c41c6,1b38920b64a2c1fc,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,8191f105f59d662c,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,94c4cfd5761555ff,visualsearch,15_8,15_8.png,4932,,0
62846633b4f41367229c41c6,dea6e65d494475b4,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,e31d17081b775a22,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,5e5e4b5e5679683c,visualsearch,9_8,9_8.png,9120,,0
62846633b4f41367229c41c6,4e9f3bd8430f3e4f,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,81799c19fc6c76b3,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,4a599dc3411ab36b,visualsearch,11_7,11_7.png,1747,,0
62846633b4f41367229c41c6,eb90dc52f85d47b8,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,3bbb2db533a9714e,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,9efd366c9159c522,visualsearch,16_8,16_8.png,4364,,0
62846633b4f41367229c41c6,78e3f5f269bf2c8f,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,78ec45327eb5b5e5,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,d55fb268bd1f6081,visualsearch,11_8,11_8.png,3914,,0
62846633b4f41367229c41c6,882a8538e4ced658,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,5519a8726b93bdb5,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,6e2c49e4ed257d9b,visualsearch,16_7,16_7.png,3181,,0
62846633b4f41367229c41c6,0a87968ea0bd98bf,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,fef8f69b527afc8e,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,1561b35a07fb926f,visualsearch,14_8,14_8.png,5032,,0
62846633b4f41367229c41c6,78e3f5f269bf2c8f,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,78ec45327eb5b5e5,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,d55fb268bd1f6081,visualsearch,11_8,11_8.png,1082,,0
62846633b4f41367229c41c6,23208af4daf37eb7,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,2c2e7c9591423a54,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,100b0d34f6209941,visualsearch,12_7,12_7.png,3781,,0
62846633b4f41367229c41c6,0264666170702b37,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,37a17589d48bbb64,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,9d0cde9fe6d81d5e,visualsearch,12_8,12_8.png,7181,,0
62846633b4f41367229c41c6,64c529bdc5a7838f,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,a1d305f163e53ac7,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,cbf642b39f10fe93,visualsearch,13_8,13_8.png,2099,,0
62846633b4f41367229c41c6,dc6add9a371f0cbd,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,134fe90e9a05a8e6,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,e7bc71be0257501f,visualsearch,9_7,9_7.png,1933,,0
62846633b4f41367229c41c6,8781572734e62348,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,b96831ff7f384206,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,3455b944221c76d5,visualsearch,15_7,15_7.png,2449,,0
62846633b4f41367229c41c6,dc6add9a371f0cbd,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,134fe90e9a05a8e6,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,e7bc71be0257501f,visualsearch,9_7,9_7.png,1665,,0
62846633b4f41367229c41c6,0264666170702b37,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,37a17589d48bbb64,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,9d0cde9fe6d81d5e,visualsearch,12_8,12_8.png,1514,,0
62846633b4f41367229c41c6,23d47fff9739fc10,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,aebf4182d81107b9,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,3ded3f66bade0c1c,visualsearch,13_7,13_7.png,2600,,0
62846633b4f41367229c41c6,502e19233081a8d7,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,7dd584b2551ca483,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,afd7f30f97aaad28,visualsearch,10_8,10_8.png,1317,,0
62846633b4f41367229c41c6,882a8538e4ced658,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,5519a8726b93bdb5,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,6e2c49e4ed257d9b,visualsearch,16_7,16_7.png,2466,,0
62846633b4f41367229c41c6,8781572734e62348,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,b96831ff7f384206,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,3455b944221c76d5,visualsearch,15_7,15_7.png,2550,,0
62846633b4f41367229c41c6,296be9e592d7daf7,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,8794cccf21f2a92e,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,c221b26815645627,visualsearch,14_7,14_7.png,1131,,0
62846633b4f41367229c41c6,64c529bdc5a7838f,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,a1d305f163e53ac7,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,cbf642b39f10fe93,visualsearch,13_8,13_8.png,1915,,0
62846633b4f41367229c41c6,dea6e65d494475b4,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,e31d17081b775a22,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,5e5e4b5e5679683c,visualsearch,9_8,9_8.png,2811,,0
62846633b4f41367229c41c6,4c18615d3efba701,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,51f58294a6225241,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,04dc0a06bd158465,visualsearch,10_7,10_7.png,4932,,0
62846633b4f41367229c41c6,4e9f3bd8430f3e4f,image,cueAF,cueAF.png,undefined,,0
62846633b4f41367229c41c6,81799c19fc6c76b3,image,fixation,rFixationCross.png,undefined,,0
62846633b4f41367229c41c6,4a599dc3411ab36b,visualsearch,11_7,11_7.png,7183,,0
62846633b4f41367229c41c6,296be9e592d7daf7,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,8794cccf21f2a92e,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,c221b26815645627,visualsearch,14_7,14_7.png,1598,,0
62846633b4f41367229c41c6,4c18615d3efba701,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,51f58294a6225241,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,04dc0a06bd158465,visualsearch,10_7,10_7.png,1584,,0
62846633b4f41367229c41c6,0a87968ea0bd98bf,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,fef8f69b527afc8e,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,1561b35a07fb926f,visualsearch,14_8,14_8.png,4332,,0
62846633b4f41367229c41c6,502e19233081a8d7,image,cueDI,cueDI.png,undefined,,0
62846633b4f41367229c41c6,7dd584b2551ca483,image,fixation,rFixationCross (5).png,undefined,,0
62846633b4f41367229c41c6,afd7f30f97aaad28,visualsearch,10_8,10_8.png,5132,,0
62847401b4f41367229c41d1,0834f03062e6534d,html,instruction,text,13193,spacebar,0
62847401b4f41367229c41d1,dfeec01fe4171d42,html,Begin Practice,text,2649,spacebar,0
62847401b4f41367229c41d1,dedf94da8f74303a,image,cueAF,cueAF.png,undefined,,0
62847401b4f41367229c41d1,676851776a6052e0,image,fixation,rFixationCross (5).png,undefined,,0
